,data.num_clients,Client ID,client.local_epochs,strategy,server_kWh,round_energy_kWh,round_server_kWh
489,100,49,5,fedadam,0.04073421634959808,1.6023667834347826e-05,0.0001239072032138983
490,100,49,5,fedyogi,0.0296543450451,1.7705726876635803e-05,0.0001251238187556962
491,100,49,10,fedadam,0.031261318183403795,4.050675221015625e-05,0.00015115337828056644
492,100,49,10,fedavg,0.0171805496442688,4.0863449049783955e-05,0.00016056588452587666
493,100,49,10,fedyogi,0.05970151428536124,3.9701274155528674e-05,0.00015029303650217869
494,100,49,20,fedadam,0.025716851538956604,8.927778938380952e-05,0.00020573481231165282
495,100,49,20,fedyogi,0.0408327786327263,9.017297614458334e-05,0.00020518984237550904
496,100,50,3,fedadam,0.0138436746614891,1.3888268370722224e-05,0.00011731927679228052
497,100,50,3,fedavg,0.0222674814497875,1.2816336544027778e-05,0.00012580497994230227
498,100,50,3,fedyogi,0.00461752938317,1.0647341369583332e-05,8.712319590886792e-05
499,100,50,5,fedadam,0.04141360998657585,2.7914789699890574e-05,0.00012384924370947988
500,100,50,5,fedyogi,0.0296543450451,2.7591194650674608e-05,0.0001251238187556962
501,100,50,10,fedadam,0.02727757787205207,6.126739882192307e-05,0.00015164986352918933
502,100,50,10,fedavg,0.0171805496442688,6.242982941911112e-05,0.00016056588452587666
503,100,50,10,fedyogi,0.06477509845637644,6.201248700798387e-05,0.0001501373254758155
504,100,50,20,fedadam,0.025716851538956597,0.0001341536124481111,0.00020573481231165284
505,100,50,20,fedyogi,0.0408327786327263,0.00013073632517833335,0.00020518984237550904
506,100,51,3,fedadam,0.0138436746614891,5.776272380486112e-06,0.00011731927679228051
507,100,51,3,fedavg,0.0222674814497875,6.460127887962963e-06,0.00012580497994230227
508,100,51,3,fedyogi,0.00461752938317,4.455313253333335e-06,8.712319590886792e-05
509,100,51,5,fedadam,0.042722195760262094,1.559692443842912e-05,0.00012373760742264445
510,100,51,5,fedyogi,0.0296543450451,1.585791931765873e-05,0.0001251238187556962
511,100,51,10,fedadam,0.027648158366131298,3.996831594075397e-05,0.00015160367885489883
512,100,51,10,fedavg,0.0171805496442688,4.0226285659375004e-05,0.00016056588452587666
513,100,51,10,fedyogi,0.06308390373270471,3.964912755994624e-05,0.0001501892291512699
514,100,51,20,fedadam,0.0257168515389566,8.625419042517361e-05,0.00020573481231165282
515,100,51,20,fedyogi,0.0408327786327263,9.011910705111111e-05,0.00020518984237550904
516,100,52,3,fedadam,0.0138436746614891,1.9513893048722223e-05,0.00011731927679228052
517,100,52,3,fedavg,0.0222674814497875,1.8543102773333336e-05,0.00012580497994230227
518,100,52,3,fedyogi,0.00461752938317,9.264006269166668e-06,8.712319590886792e-05
519,100,52,5,fedadam,0.04089846536073557,3.657196364097222e-05,0.00012389319102601692
520,100,52,5,fedyogi,0.0296543450451,3.8195410733944444e-05,0.0001251238187556962
521,100,52,10,fedadam,0.031181025743019963,8.23516221542963e-05,0.00015116338495999604
522,100,52,10,fedavg,0.0171805496442688,8.073897348338888e-05,0.00016056588452587666
523,100,52,10,fedyogi,0.06374159056968816,8.290713079667439e-05,0.00015016904438859316
524,100,52,20,fedadam,0.0257168515389566,0.0001712530684025,0.00020573481231165282
525,100,52,20,fedyogi,0.04083277863272631,0.0001730032141793651,0.00020518984237550904
526,100,53,3,fedadam,0.0138436746614891,1.212516002465278e-05,0.00011731927679228051
527,100,53,3,fedavg,0.0222674814497875,1.4201158448734568e-05,0.00012580497994230227
528,100,53,3,fedyogi,0.00461752938317,8.966412615833333e-06,8.712319590886792e-05
529,100,53,5,fedadam,0.04297621535162472,2.6846984661763892e-05,0.0001237159368493176
530,100,53,5,fedyogi,0.0296543450451,2.7379942216076387e-05,0.0001251238187556962
531,100,53,10,fedadam,0.026536416883893608,6.0110515759978636e-05,0.00015174223287777033
532,100,53,10,fedavg,0.0171805496442688,5.8702547615992064e-05,0.00016056588452587666
533,100,53,10,fedyogi,0.05908140955334827,6.171278087917593e-05,0.00015031206784984528
534,100,53,20,fedadam,0.0257168515389566,0.00013077422695847223,0.00020573481231165282
535,100,53,20,fedyogi,0.0408327786327263,0.00013220814823188272,0.00020518984237550904
536,100,54,3,fedadam,0.0138436746614891,1.2535753582777778e-05,0.00011731927679228052
537,100,54,3,fedavg,0.0222674814497875,1.214741135861111e-05,0.00012580497994230227
538,100,54,3,fedyogi,0.00461752938317,5.690401774444445e-06,8.712319590886792e-05
539,100,54,5,fedadam,0.04543173806813008,2.4528160527511114e-05,0.00012350645464049111
540,100,54,5,fedyogi,0.029654345045100002,2.3007187027853533e-05,0.0001251238187556962
541,100,54,10,fedadam,0.0309443743397834,5.548546033154971e-05,0.00015119287833094647
542,100,54,10,fedavg,0.0171805496442688,6.394062302981482e-05,0.00016056588452587666
543,100,54,10,fedyogi,0.06831855406787912,5.650378391742064e-05,0.00015002857491772055
544,100,54,20,fedadam,0.0257168515389566,0.00012158084354625001,0.00020573481231165282
545,100,54,20,fedyogi,0.0408327786327263,0.00012187250504291668,0.00020518984237550904
546,100,55,3,fedadam,0.0138436746614891,1.4498154518611111e-05,0.00011731927679228051
547,100,55,3,fedavg,0.0222674814497875,1.7614807721875e-05,0.00012580497994230227
548,100,55,3,fedyogi,0.00461752938317,1.1597922336388889e-05,8.712319590886792e-05
549,100,55,5,fedadam,0.041573059513621655,3.317659023140873e-05,0.00012383564096864698
550,100,55,5,fedyogi,0.0296543450451,3.3401000326666666e-05,0.0001251238187556962
551,100,55,10,fedadam,0.028408823590820243,7.372393715578948e-05,0.00015150887873398674
552,100,55,10,fedavg,0.0171805496442688,7.326965157175927e-05,0.00016056588452587666
553,100,55,10,fedyogi,0.06745768319047643,7.358430697886974e-05,0.00015005499550785334
554,100,55,20,fedadam,0.025716851538956597,0.00015550244192300003,0.00020573481231165284
555,100,55,20,fedyogi,0.0408327786327263,0.000156449835128125,0.00020518984237550904
556,100,56,3,fedadam,0.0138436746614891,1.694393635811111e-05,0.00011731927679228052
557,100,56,3,fedavg,0.0222674814497875,2.04228209835e-05,0.00012580497994230227
558,100,56,3,fedyogi,0.00461752938317,9.505919858333334e-06,8.712319590886792e-05
559,100,56,5,fedadam,0.04098841124778704,3.6912610197870376e-05,0.00012388551768503426
560,100,56,5,fedyogi,0.029654345045100002,3.451526125929293e-05,0.0001251238187556962
561,100,56,10,fedadam,0.028183441302023517,8.034772779114198e-05,0.00015153696765870143
562,100,56,10,fedavg,0.0171805496442688,8.129114049144445e-05,0.00016056588452587666
563,100,56,10,fedyogi,0.06036909114996851,7.929079687388889e-05,0.00015027254820923616
564,100,56,20,fedadam,0.0257168515389566,0.0001688398122390741,0.00020573481231165282
565,100,56,20,fedyogi,0.0408327786327263,0.0001674843277830808,0.00020518984237550902
566,100,57,3,fedadam,0.0138436746614891,2.393243942826389e-05,0.00011731927679228051
567,100,57,3,fedavg,0.0222674814497875,2.424193759357143e-05,0.00012580497994230227
568,100,57,3,fedyogi,0.00461752938317,1.818753436516667e-05,8.712319590886792e-05
569,100,57,5,fedadam,0.04023180760964814,4.458250548895425e-05,0.00012395006402388833
570,100,57,5,fedyogi,0.0296543450451,4.519086398265433e-05,0.0001251238187556962
571,100,57,10,fedadam,0.02727757787205207,9.760043438799147e-05,0.00015164986352918933
572,100,57,10,fedavg,0.0171805496442688,9.670434289282408e-05,0.00016056588452587666
573,100,57,10,fedyogi,0.06926551203302207,9.701147166758621e-05,0.00014999951226857448
574,100,57,20,fedadam,0.0257168515389566,0.0001976067416115278,0.00020573481231165282
575,100,57,20,fedyogi,0.0408327786327263,0.00020231719708703705,0.00020518984237550904
576,100,58,3,fedadam,0.0138436746614891,1.0302488660370371e-05,0.00011731927679228051
577,100,58,3,fedavg,0.0222674814497875,1.3138877260000001e-05,0.00012580497994230227
578,100,58,5,fedadam,0.04245003191237357,2.4653288423184525e-05,0.0001237608258940661
579,100,58,5,fedyogi,0.0296543450451,2.4912929832628206e-05,0.0001251238187556962
580,100,58,10,fedadam,0.027648158366131298,5.587372707805556e-05,0.00015160367885489883
581,100,58,10,fedavg,0.0171805496442688,5.4770558012777775e-05,0.00016056588452587666
582,100,58,10,fedyogi,0.06182758765226285,5.534914816949207e-05,0.0001502277861673217
583,100,58,20,fedadam,0.0257168515389566,0.00011777466144814815,0.00020573481231165282
584,100,58,20,fedyogi,0.0408327786327263,0.00011947106852858334,0.00020518984237550904
585,100,59,3,fedadam,0.0138436746614891,1.761398447003472e-05,0.00011731927679228051
586,100,59,3,fedavg,0.0222674814497875,1.5865873458425926e-05,0.00012580497994230227
587,100,59,3,fedyogi,0.00461752938317,1.0495200345972223e-05,8.712319590886792e-05
588,100,59,5,fedadam,0.03908830438382457,3.223014122215278e-05,0.00012404761701329282
589,100,59,5,fedyogi,0.0296543450451,3.25516214268254e-05,0.0001251238187556962
590,100,59,10,fedadam,0.028183441302023517,7.314217970223765e-05,0.00015153696765870143
591,100,59,10,fedavg,0.0171805496442688,7.391767527416668e-05,0.00016056588452587666
592,100,59,10,fedyogi,0.06332550297894353,7.393320835958334e-05,0.0001501818143404907
593,100,59,20,fedadam,0.025716851538956597,0.00015259796021677776,0.00020573481231165284
594,100,59,20,fedyogi,0.0408327786327263,0.00015576787854972224,0.00020518984237550904
595,100,60,3,fedadam,0.0138436746614891,8.019340992685186e-06,0.00011731927679228051
596,100,60,3,fedavg,0.0222674814497875,1.0064033404722223e-05,0.00012580497994230227
597,100,60,3,fedyogi,0.00461752938317,4.16655825e-06,8.712319590886792e-05
598,100,60,5,fedadam,0.04023180760964814,2.1292826081013075e-05,0.00012395006402388833
599,100,60,5,fedyogi,0.0296543450451,2.4023363078024694e-05,0.0001251238187556962
600,100,60,10,fedadam,0.026443771760373797,5.0026065116319446e-05,0.00015175377904634295
601,100,60,10,fedavg,0.0171805496442688,4.871283141583333e-05,0.00016056588452587666
602,100,60,10,fedyogi,0.06471246161475896,5.0714913139104935e-05,0.00015013924783416566
603,100,60,20,fedadam,0.0257168515389566,0.00011029135990972224,0.00020573481231165282
604,100,60,20,fedyogi,0.04083277863272631,0.00010775640168571429,0.00020518984237550904
605,100,61,3,fedadam,0.0138436746614891,1.625827514e-05,0.00011731927679228051
606,100,61,3,fedavg,0.0222674814497875,1.7105870268919753e-05,0.00012580497994230227
607,100,61,3,fedyogi,0.00461752938317,5.488382697962963e-06,8.71231959088679e-05
608,100,61,5,fedadam,0.044496300842794705,3.2857303648306884e-05,0.0001235862573867107
609,100,61,5,fedyogi,0.029654345045099995,3.07615438600463e-05,0.0001251238187556962
610,100,61,10,fedadam,0.028498313617254238,7.369847859699347e-05,0.00015149772577858532
611,100,61,10,fedavg,0.0171805496442688,7.305568583572221e-05,0.00016056588452587666
612,100,61,10,fedyogi,0.06620610937640636,7.371724778936966e-05,0.00015009340698120022
613,100,61,20,fedadam,0.0257168515389566,0.0001525089613263889,0.00020573481231165282
614,100,61,20,fedyogi,0.04083277863272631,0.00015653909417916666,0.00020518984237550904
615,100,62,3,fedadam,0.0138436746614891,1.494956390527778e-05,0.00011731927679228051
616,100,62,3,fedavg,0.0222674814497875,1.5531456387685186e-05,0.00012580497994230227
617,100,62,3,fedyogi,0.00461752938317,7.781884616388888e-06,8.712319590886792e-05
618,100,62,5,fedadam,0.04167623273700423,3.181521570905229e-05,0.0001238268391951669
619,100,62,5,fedyogi,0.0296543450451,3.433990103296297e-05,0.0001251238187556962
620,100,62,10,fedadam,0.029575176935343294,7.004086566208333e-05,0.00015136351854858822
621,100,62,10,fedavg,0.0171805496442688,6.601029318750002e-05,0.00016056588452587666
622,100,62,10,fedyogi,0.06519789713729437,7.017121513809523e-05,0.0001501243495569519
623,100,62,20,fedadam,0.025716851538956597,0.0001476418981376111,0.00020573481231165284
624,100,62,20,fedyogi,0.04083277863272631,0.0001499384494698016,0.00020518984237550904
625,100,63,3,fedadam,0.0138436746614891,8.864250684583333e-06,0.00011731927679228051
626,100,63,3,fedavg,0.0222674814497875,1.0262003909965279e-05,0.00012580497994230227
627,100,63,3,fedyogi,0.00461752938317,1.2112101972777778e-05,8.712319590886792e-05
628,100,63,5,fedadam,0.03471672985065215,2.2646494908181822e-05,0.00012442055882446118
629,100,63,5,fedyogi,0.029654345045099995,2.2216648682569444e-05,0.0001251238187556962
630,100,63,10,fedadam,0.02796932812766663,5.2781995278777784e-05,0.0001515636521371804
631,100,63,10,fedavg,0.0171805496442688,5.243855192993055e-05,0.00016056588452587666
632,100,63,10,fedyogi,0.07023895833285435,5.309271028292735e-05,0.00014996963667819358
633,100,63,20,fedadam,0.0257168515389566,0.00011275491033403847,0.00020573481231165282
634,100,63,20,fedyogi,0.04083277863272631,0.00011421904631827381,0.00020518984237550904
635,100,64,3,fedadam,0.0138436746614891,7.75558344e-06,0.00011731927679228051
636,100,64,3,fedavg,0.0222674814497875,8.024279899814816e-06,0.00012580497994230227
637,100,64,5,fedadam,0.04052069263511936,1.8930919140703706e-05,0.00012392541905814405
638,100,64,5,fedyogi,0.0296543450451,2.048844696131173e-05,0.0001251238187556962
639,100,64,10,fedadam,0.030056931577646297,4.5807045885902774e-05,0.00015130347847201056
640,100,64,10,fedavg,0.0171805496442688,4.657098490564815e-05,0.00016056588452587666
641,100,64,10,fedyogi,0.07194986395074136,4.761036018e-05,0.0001499171280647968
642,100,64,20,fedadam,0.025716851538956604,0.00010175105930099206,0.00020573481231165282
643,100,64,20,fedyogi,0.0408327786327263,0.0001016042697163889,0.00020518984237550904
644,100,65,3,fedadam,0.0138436746614891,6.929144965833333e-06,0.00011731927679228051
645,100,65,3,fedavg,0.0222674814497875,6.998288258833333e-06,0.00012580497994230227
646,100,65,3,fedyogi,0.00461752938317,2.3470538159722225e-06,8.712319590886792e-05
647,100,65,5,fedadam,0.04167623273700423,1.698141923214052e-05,0.0001238268391951669
648,100,65,5,fedyogi,0.0296543450451,1.7833389616944444e-05,0.0001251238187556962
649,100,65,10,fedadam,0.027364773282423652,4.184583857178105e-05,0.00015163899654700334
650,100,65,10,fedavg,0.0171805496442688,4.245020073444445e-05,0.00016056588452587666
651,100,65,10,fedyogi,0.06815748790371991,4.2489879001388894e-05,0.00015003351812490669
652,100,65,20,fedadam,0.025716851538956597,9.370133226355555e-05,0.00020573481231165284
653,100,65,20,fedyogi,0.04083277863272631,9.19609702768254e-05,0.00020518984237550904
654,100,66,3,fedadam,0.0138436746614891,1.3740376765694444e-05,0.00011731927679228051
655,100,66,3,fedavg,0.0222674814497875,1.5928023639027778e-05,0.00012580497994230227
656,100,66,3,fedyogi,0.00461752938317,7.366684410648148e-06,8.71231959088679e-05
657,100,66,5,fedadam,0.036311225121110166,3.097224637257937e-05,0.0001242845314161323
658,100,66,5,fedyogi,0.0296543450451,3.01353926546875e-05,0.0001251238187556962
659,100,66,10,fedadam,0.02695993744855558,6.73862755770238e-05,0.0001516894503928669
660,100,66,10,fedavg,0.0171805496442688,6.984066172731483e-05,0.00016056588452587666
661,100,66,10,fedyogi,0.06956681684011301,6.831425878653935e-05,0.00014999026506202804
662,100,66,20,fedadam,0.025716851538956604,0.0001457739966193254,0.00020573481231165282
663,100,66,20,fedyogi,0.0408327786327263,0.00014750735557194446,0.00020518984237550904
664,100,67,3,fedadam,0.0138436746614891,2.291906915944444e-05,0.00011731927679228051
665,100,67,3,fedavg,0.0222674814497875,2.5967395433373014e-05,0.00012580497994230227
666,100,67,3,fedyogi,0.00461752938317,1.325080661486111e-05,8.712319590886792e-05
667,100,67,5,fedadam,0.038065169918614,4.334245819073611e-05,0.00012413490126697053
668,100,67,5,fedyogi,0.029654345045100002,4.535005336598485e-05,0.0001251238187556962
669,100,67,10,fedadam,0.029575176935343294,9.419412599822223e-05,0.00015136351854858822
670,100,67,10,fedavg,0.0171805496442688,9.551021814222223e-05,0.00016056588452587666
671,100,67,10,fedyogi,0.06984868262739165,9.666832635793908e-05,0.0001499816144494523
672,100,67,20,fedadam,0.0257168515389566,0.00019558718726083335,0.00020573481231165282
673,100,67,20,fedyogi,0.0408327786327263,0.00019935666731005558,0.00020518984237550904
674,100,68,3,fedadam,0.0138436746614891,9.486541298425927e-06,0.00011731927679228051
675,100,68,3,fedavg,0.0222674814497875,1.0133812584131946e-05,0.00012580497994230227
676,100,68,3,fedyogi,0.00461752938317,7.312345124351852e-06,8.71231959088679e-05
677,100,68,5,fedadam,0.042157707779456266,2.2075497539699074e-05,0.00012378576425225974
678,100,68,5,fedyogi,0.0296543450451,2.1152443685064102e-05,0.0001251238187556962
679,100,68,10,fedadam,0.03019862411950012,4.9394775927026144e-05,0.00015128581962595833
680,100,68,10,fedavg,0.0171805496442688,4.938363745777778e-05,0.00016056588452587666
681,100,68,10,fedyogi,0.07153987735106336,4.9292336449650544e-05,0.00014992971077399788
682,100,68,20,fedadam,0.0257168515389566,0.00010839604287430557,0.00020573481231165282
683,100,68,20,fedyogi,0.0408327786327263,0.00010811986694000001,0.00020518984237550904
684,100,69,3,fedadam,0.0138436746614891,2.1425904396666666e-05,0.00011731927679228051
685,100,69,3,fedavg,0.0222674814497875,2.1675993718611112e-05,0.00012580497994230227
686,100,69,3,fedyogi,0.00461752938317,8.727972275555556e-06,8.712319590886792e-05
687,100,69,5,fedadam,0.03601890098819287,4.2660870571435194e-05,0.00012430946977432593
688,100,69,5,fedyogi,0.0296543450451,4.197310218404321e-05,0.0001251238187556962
689,100,69,10,fedadam,0.030056931577646297,9.120922192130208e-05,0.00015130347847201059
690,100,69,10,fedavg,0.0171805496442688,9.28611057183889e-05,0.00016056588452587666
691,100,69,10,fedyogi,0.05970151428536124,9.207981582694445e-05,0.00015029303650217869
692,100,69,20,fedadam,0.025716851538956604,0.000188719875803373,0.00020573481231165282
693,100,69,20,fedyogi,0.0408327786327263,0.00019172019089305558,0.00020518984237550904
694,100,70,3,fedadam,0.0138436746614891,3.2129501578981484e-05,0.00011731927679228051
695,100,70,3,fedavg,0.0222674814497875,3.164534295219445e-05,0.00012580497994230227
696,100,70,3,fedyogi,0.00461752938317,1.7045253251944447e-05,8.71231959088679e-05
697,100,70,5,fedadam,0.038065169918614,5.898733018066919e-05,0.00012413490126697053
698,100,70,5,fedyogi,0.029654345045100002,6.027208161025252e-05,0.0001251238187556962
699,100,70,10,fedadam,0.030056931577646297,0.00012718691546315973,0.00015130347847201059
700,100,70,10,fedyogi,0.07115551491386524,0.00012813015022981061,0.0001499415070638739
701,100,70,20,fedadam,0.0257168515389566,0.00026044976079,0.00020573481231165282
702,100,70,20,fedyogi,0.0408327786327263,0.00027026415691169754,0.00020518984237550904
703,100,71,3,fedadam,0.0138436746614891,1.378301467e-05,0.00011731927679228051
704,100,71,3,fedavg,0.0222674814497875,1.4426624176512346e-05,0.00012580497994230227
705,100,71,3,fedyogi,0.00461752938317,7.714687857222222e-06,8.712319590886792e-05
706,100,71,5,fedadam,0.04318084224466683,2.9755834627905094e-05,0.00012369847999858203
707,100,71,5,fedyogi,0.029654345045099995,3.0632276016458334e-05,0.0001251238187556962
708,100,71,10,fedadam,0.027648158366131298,6.934937193111112e-05,0.00015160367885489883
709,100,71,10,fedyogi,0.06203419666283949,6.826648165901341e-05,0.00015022144522568986
710,100,71,20,fedadam,0.0257168515389566,0.0001455358950648264,0.00020573481231165282
711,100,71,20,fedyogi,0.0408327786327263,0.00014778566151605558,0.00020518984237550904
712,100,72,3,fedadam,0.0138436746614891,1.859170118041667e-05,0.00011731927679228051
713,100,72,3,fedavg,0.0222674814497875,1.6906072503854168e-05,0.00012580497994230227
714,100,72,3,fedyogi,0.00461752938317,8.211633787962963e-06,8.71231959088679e-05
715,100,72,5,fedadam,0.043436625860969476,3.4381982156944446e-05,0.00012367665893516262
716,100,72,5,fedyogi,0.029654345045100002,3.5140556487601014e-05,0.0001251238187556962
717,100,72,10,fedadam,0.02727757787205207,7.855017729662393e-05,0.00015164986352918933
718,100,72,10,fedyogi,0.06082897743447573,7.780934024744857e-05,0.00015025843405187575
719,100,72,20,fedadam,0.0257168515389566,0.000168988394355463,0.00020573481231165282
720,100,72,20,fedyogi,0.0408327786327263,0.00016618687632489587,0.00020518984237550904
721,100,73,3,fedadam,0.0138436746614891,1.802535630836806e-05,0.00011731927679228051
722,100,73,3,fedavg,0.0222674814497875,1.7161596045555557e-05,0.00012580497994230227
723,100,73,3,fedyogi,0.00461752938317,9.83140911388889e-06,8.712319590886792e-05
724,100,73,5,fedadam,0.04089846536073557,3.393804376741453e-05,0.00012389319102601692
725,100,73,5,fedyogi,0.0296543450451,3.3054596322407414e-05,0.0001251238187556962
726,100,73,10,fedadam,0.028759899848368988,7.570196527036326e-05,0.00015146512483202732
727,100,73,10,fedyogi,0.06559507165573243,7.39413280888384e-05,0.00015011216005741336
728,100,73,20,fedadam,0.0257168515389566,0.00016241060286500004,0.00020573481231165282
729,100,73,20,fedyogi,0.0408327786327263,0.00016032140953229168,0.00020518984237550904
730,100,74,3,fedadam,0.0138436746614891,1.0160983912055555e-05,0.00011731927679228052
731,100,74,3,fedavg,0.0222674814497875,1.0119651863611112e-05,0.00012580497994230227
732,100,74,3,fedyogi,0.00461752938317,3.303529285833334e-06,8.712319590886792e-05
