,data.num_clients,Client ID,client.local_epochs,strategy,server_kWh,round_energy_kWh,round_server_kWh
733,100,74,5,fedadam,0.04306716063742121,2.1837801172037036e-05,0.00012370817824899067
734,100,74,5,fedyogi,0.0296543450451,2.1361634486111113e-05,0.0001251238187556962
735,100,74,10,fedadam,0.029024600201282724,5.3828097695416664e-05,0.00015143213577896268
736,100,74,10,fedyogi,0.06257654531560318,5.1869498114842594e-05,0.00015020480025390622
737,100,74,20,fedadam,0.0257168515389566,0.00011418348400287039,0.00020573481231165282
738,100,74,20,fedyogi,0.0408327786327263,0.00011409044308396465,0.00020518984237550902
739,100,75,3,fedadam,0.0138436746614891,7.980783364444443e-06,0.00011731927679228052
740,100,75,3,fedavg,0.0222674814497875,7.1421027195061725e-06,0.00012580497994230227
741,100,75,5,fedadam,0.04318084224466683,1.6189056929768517e-05,0.00012369847999858203
742,100,75,5,fedyogi,0.029654345045099995,1.622772155189815e-05,0.0001251238187556962
743,100,75,10,fedadam,0.026536416883893608,4.231063494916667e-05,0.00015174223287777033
744,100,75,10,fedyogi,0.06638942069260854,4.2162675866641415e-05,0.00015008778105833628
745,100,75,20,fedadam,0.025716851538956597,9.111187531372221e-05,0.00020573481231165284
746,100,75,20,fedyogi,0.0408327786327263,9.292485572131945e-05,0.00020518984237550904
747,100,76,3,fedadam,0.0138436746614891,9.80832830962963e-06,0.00011731927679228051
748,100,76,3,fedavg,0.0222674814497875,1.2488592059837964e-05,0.00012580497994230227
749,100,76,3,fedyogi,0.00461752938317,8.167166464305556e-06,8.712319590886792e-05
750,100,76,5,fedadam,0.04052069263511936,2.8239660778601854e-05,0.00012392541905814405
751,100,76,5,fedyogi,0.0296543450451,2.6875520106517092e-05,0.0001251238187556962
752,100,76,10,fedadam,0.028759899848368988,6.250694223865384e-05,0.00015146512483202732
753,100,76,10,fedyogi,0.06351754340544104,6.215355393517095e-05,0.00015017592051653797
754,100,76,20,fedadam,0.0257168515389566,0.00013960639146388888,0.00020573481231165282
755,100,76,20,fedyogi,0.0408327786327263,0.0001329619987718056,0.00020518984237550904
756,100,77,3,fedadam,0.0138436746614891,1.2866102827037036e-05,0.00011731927679228051
757,100,77,3,fedavg,0.0222674814497875,1.617688292984568e-05,0.00012580497994230227
758,100,77,3,fedyogi,0.00461752938317,8.817908669166665e-06,8.712319590886792e-05
759,100,77,5,fedadam,0.04098841124778704,3.195470702917989e-05,0.00012388551768503426
760,100,77,5,fedyogi,0.0296543450451,3.0685088676481484e-05,0.0001251238187556962
761,100,77,10,fedadam,0.028498313617254238,6.923415504558825e-05,0.00015149772577858532
762,100,77,10,fedyogi,0.06432411319673065,6.98976882366574e-05,0.00015015116645593666
763,100,77,20,fedadam,0.0257168515389566,0.00015010081780375,0.00020573481231165282
764,100,77,20,fedyogi,0.0408327786327263,0.0001481932453113889,0.00020518984237550904
765,100,78,3,fedadam,0.0138436746614891,1.7167457959629633e-05,0.00011731927679228051
766,100,78,3,fedavg,0.0222674814497875,1.88027395415625e-05,0.00012580497994230227
767,100,78,3,fedyogi,0.00461752938317,8.301099075185185e-06,8.71231959088679e-05
768,100,78,5,fedadam,0.042157707779456266,3.521055542383598e-05,0.00012378576425225974
769,100,78,5,fedyogi,0.0296543450451,3.395925818540123e-05,0.0001251238187556962
770,100,78,10,fedadam,0.02825035166901005,7.87766871792882e-05,0.00015152862875917675
771,100,78,10,fedyogi,0.06192120736018039,7.802306456715278e-05,0.00015022491292814477
772,100,78,20,fedadam,0.0257168515389566,0.00016483331417166665,0.00020573481231165282
773,100,78,20,fedyogi,0.04083277863272631,0.0001695431811025,0.00020518984237550904
774,100,79,3,fedadam,0.0138436746614891,1.4957794345555557e-05,0.00011731927679228051
775,100,79,3,fedavg,0.0222674814497875,1.6412387210416665e-05,0.00012580497994230227
776,100,79,3,fedyogi,0.00461752938317,5.412737731944444e-06,8.712319590886792e-05
777,100,79,5,fedadam,0.04215770777945626,3.1805586350864195e-05,0.00012378576425225974
778,100,79,5,fedyogi,0.0296543450451,3.789973142611111e-05,0.0001251238187556962
779,100,79,10,fedadam,0.028451082769969632,7.347606160101852e-05,0.00015150361206060274
780,100,79,10,fedyogi,0.06690747441231036,7.177455335391305e-05,0.0001500718817111121
781,100,79,20,fedadam,0.0257168515389566,0.00015311526225354166,0.00020573481231165282
782,100,79,20,fedyogi,0.04083277863272631,0.00015524335834257938,0.00020518984237550904
783,100,80,3,fedadam,0.0138436746614891,9.722615804305556e-06,0.00011731927679228051
784,100,80,3,fedavg,0.0222674814497875,7.041292964027779e-06,0.00012580497994230227
785,100,80,3,fedyogi,0.00461752938317,1.9914431052777778e-06,8.71231959088679e-05
786,100,80,5,fedadam,0.045227111175087965,1.6869208292812503e-05,0.00012352391149122666
787,100,80,5,fedyogi,0.029654345045099995,1.9671443863449073e-05,0.0001251238187556962
788,100,80,10,fedadam,0.027648158366131298,4.1143179236845244e-05,0.00015160367885489883
789,100,80,10,fedavg,0.0171805496442688,4.606086634937501e-05,0.00016056588452587666
790,100,80,10,fedyogi,0.06482341830562421,4.149984902238889e-05,0.00015013584251365967
791,100,80,20,fedadam,0.0257168515389566,9.091392243132718e-05,0.00020573481231165282
792,100,80,20,fedyogi,0.0408327786327263,9.418164296305557e-05,0.00020518984237550904
793,100,81,3,fedadam,0.0138436746614891,1.7002296033777777e-05,0.00011731927679228052
794,100,81,3,fedavg,0.0222674814497875,2.0376293946419756e-05,0.00012580497994230227
795,100,81,3,fedyogi,0.00461752938317,6.698923059861112e-06,8.712319590886792e-05
796,100,81,5,fedadam,0.04364590336521709,3.556438044912879e-05,0.00012365880533781945
797,100,81,5,fedyogi,0.0296543450451,3.552412826474207e-05,0.0001251238187556962
798,100,81,10,fedadam,0.03085985598148463,7.724628437719907e-05,0.0001512034116777145
799,100,81,10,fedavg,0.0171805496442688,7.766333152895833e-05,0.00016056588452587666
800,100,81,10,fedyogi,0.06192120736018039,7.676557900402778e-05,0.00015022491292814477
801,100,81,20,fedadam,0.025716851538956597,0.00016118743487005555,0.00020573481231165284
802,100,81,20,fedyogi,0.0408327786327263,0.00016208284282212966,0.00020518984237550904
803,100,82,3,fedadam,0.0138436746614891,3.0968700187037038e-06,0.00011731927679228051
804,100,82,3,fedavg,0.0222674814497875,3.3876381025555553e-06,0.00012580497994230227
805,100,82,3,fedyogi,0.00461752938317,2.2810257437037037e-06,8.71231959088679e-05
806,100,82,5,fedadam,0.04052069263511936,9.590503627379629e-06,0.00012392541905814405
807,100,82,5,fedyogi,0.029654345045099995,1.005947322699074e-05,0.0001251238187556962
808,100,82,10,fedadam,0.0298379521947813,2.8380381725075756e-05,0.00015133076941590951
809,100,82,10,fedavg,0.0171805496442688,2.7365168746250002e-05,0.00016056588452587666
810,100,82,10,fedyogi,0.05958071466224184,2.717925540574405e-05,0.00015029674390756826
811,100,82,20,fedadam,0.025716851538956597,6.324207511266669e-05,0.00020573481231165284
812,100,82,20,fedyogi,0.0408327786327263,6.35750840334375e-05,0.00020518984237550904
813,100,83,3,fedadam,0.0138436746614891,1.6400145453555557e-05,0.00011731927679228052
814,100,83,3,fedavg,0.0222674814497875,1.9612086438703706e-05,0.00012580497994230227
815,100,83,5,fedadam,0.03748052165277939,3.27994511036508e-05,0.00012418477798335778
816,100,83,5,fedyogi,0.0296543450451,3.3637773450396825e-05,0.0001251238187556962
817,100,83,10,fedadam,0.0298379521947813,7.599871563805556e-05,0.00015133076941590951
818,100,83,10,fedavg,0.0171805496442688,7.4486565211e-05,0.00016056588452587666
819,100,83,10,fedyogi,0.06646629318004818,7.323142623953406e-05,0.0001500854218003611
820,100,83,20,fedadam,0.0257168515389566,0.00015915378369569445,0.00020573481231165282
821,100,83,20,fedyogi,0.0408327786327263,0.00015713046764407408,0.00020518984237550904
822,100,84,3,fedadam,0.0138436746614891,1.7011280784944446e-05,0.00011731927679228052
823,100,84,3,fedavg,0.0222674814497875,1.5788565805069445e-05,0.00012580497994230227
824,100,84,3,fedyogi,0.00461752938317,1.012251696611111e-05,8.712319590886792e-05
825,100,84,5,fedadam,0.04124825492149132,3.019798171778807e-05,0.0001238633502555288
826,100,84,5,fedyogi,0.0296543450451,3.1069114855e-05,0.0001251238187556962
827,100,84,10,fedadam,0.02825035166901005,7.044841031925347e-05,0.00015152862875917675
828,100,84,10,fedavg,0.0171805496442688,7.049392046638889e-05,0.00016056588452587666
829,100,84,10,fedyogi,0.06413518693931146,6.93363967602928e-05,0.0001501569647043658
830,100,84,20,fedadam,0.025716851538956597,0.00014577743564744445,0.00020573481231165284
831,100,84,20,fedyogi,0.0408327786327263,0.00014473405395412037,0.00020518984237550904
832,100,85,3,fedadam,0.0138436746614891,2.1977901997361107e-05,0.00011731927679228051
833,100,85,3,fedavg,0.0222674814497875,3.160195109291667e-05,0.00012580497994230227
834,100,85,3,fedyogi,0.00461752938317,1.1854086626944445e-05,8.712319590886792e-05
835,100,85,5,fedadam,0.042669275012061546,4.1991395700381944e-05,0.0001237421221254209
836,100,85,5,fedyogi,0.029654345045099995,4.338111688009259e-05,0.0001251238187556962
837,100,85,10,fedadam,0.025721139796919302,9.09867322981111e-05,0.00015184383916120944
838,100,85,10,fedavg,0.0171805496442688,9.043081784958333e-05,0.00016056588452587666
839,100,85,10,fedyogi,0.06362508604427966,9.095773132598889e-05,0.00015017261997512447
840,100,85,20,fedadam,0.0257168515389566,0.00018499068052000003,0.00020573481231165282
841,100,85,20,fedyogi,0.0408327786327263,0.0001895207485507639,0.00020518984237550904
842,100,86,3,fedadam,0.0138436746614891,7.323698362592593e-06,0.00011731927679228051
843,100,86,3,fedavg,0.0222674814497875,9.214929718666666e-06,0.00012580497994230227
844,100,86,3,fedyogi,0.00461752938317,3.206979151388889e-06,8.712319590886792e-05
845,100,86,5,fedadam,0.04379472292379317,1.8768013317064815e-05,0.00012364610944637543
846,100,86,5,fedyogi,0.029654345045100002,2.059482306916667e-05,0.0001251238187556962
847,100,86,10,fedadam,0.027364773282423652,4.6432538030392156e-05,0.00015163899654700334
848,100,86,10,fedavg,0.0171805496442688,4.859486286861111e-05,0.00016056588452587666
849,100,86,10,fedyogi,0.06203419666283949,4.472277943950191e-05,0.00015022144522568986
850,100,86,20,fedadam,0.0257168515389566,9.893018401503473e-05,0.00020573481231165282
851,100,86,20,fedyogi,0.0408327786327263,0.00010153671012006172,0.00020518984237550904
852,100,87,3,fedadam,0.0138436746614891,1.7811457403333335e-05,0.0001173192767922805
853,100,87,3,fedavg,0.0222674814497875,1.486089274859127e-05,0.00012580497994230227
854,100,87,3,fedyogi,0.00461752938317,1.2860411898055557e-05,8.712319590886792e-05
855,100,87,5,fedadam,0.041842897174776086,2.871270083380342e-05,0.00012381262094569902
856,100,87,5,fedyogi,0.0296543450451,2.9145713782307694e-05,0.0001251238187556962
857,100,87,10,fedadam,0.03133216445433071,6.752275484571897e-05,0.0001511445488575403
858,100,87,10,fedavg,0.0171805496442688,7.180422994287037e-05,0.00016056588452587666
859,100,87,10,fedyogi,0.06894268545399607,6.509952266029762e-05,0.00015000941998987428
860,100,87,20,fedadam,0.0257168515389566,0.00013865451047712963,0.00020573481231165282
861,100,87,20,fedyogi,0.0408327786327263,0.00014274385619308081,0.00020518984237550902
862,100,88,3,fedadam,0.0138436746614891,1.6672245821865077e-05,0.0001173192767922805
863,100,88,3,fedavg,0.0222674814497875,1.6613463055833334e-05,0.00012580497994230227
864,100,88,3,fedyogi,0.00461752938317,8.882672778055557e-06,8.712319590886792e-05
865,100,88,5,fedadam,0.046659499426382756,3.648519126681945e-05,0.00012340171353607786
866,100,88,5,fedyogi,0.0296543450451,3.485601310524306e-05,0.0001251238187556962
867,100,88,10,fedadam,0.026798003115008358,7.757124656689543e-05,0.0001517096319312123
868,100,88,10,fedavg,0.0171805496442688,8.013848207305556e-05,0.00016056588452587666
869,100,88,10,fedyogi,0.06477509845637644,7.845421435513441e-05,0.0001501373254758155
870,100,88,20,fedadam,0.0257168515389566,0.00016159429680787037,0.00020573481231165282
871,100,88,20,fedyogi,0.04083277863272631,0.00016487869083281747,0.00020518984237550904
872,100,89,3,fedadam,0.0138436746614891,7.839168630000001e-06,0.00011731927679228051
873,100,89,3,fedavg,0.0222674814497875,7.902211786874999e-06,0.00012580497994230227
874,100,89,5,fedadam,0.042157707779456266,1.793434047618827e-05,0.00012378576425225974
875,100,89,5,fedyogi,0.0296543450451,1.877731644626543e-05,0.0001251238187556962
876,100,89,10,fedadam,0.026684649081525298,4.361136585059259e-05,0.00015172375900805415
877,100,89,10,fedavg,0.0171805496442688,4.367086211840278e-05,0.00016056588452587666
878,100,89,10,fedyogi,0.06707029129564522,4.498409873590278e-05,0.00015006688477341309
879,100,89,20,fedadam,0.0257168515389566,9.628001192916667e-05,0.00020573481231165282
880,100,89,20,fedyogi,0.0408327786327263,9.814744839697917e-05,0.00020518984237550904
881,100,90,3,fedadam,0.0138436746614891,1.3915223696458334e-05,0.00011731927679228051
882,100,90,3,fedavg,0.0222674814497875,1.0133744070555557e-05,0.00012580497994230227
883,100,90,3,fedyogi,0.00461752938317,3.866655261388889e-06,8.71231959088679e-05
884,100,90,5,fedadam,0.04052069263511936,2.723826172852778e-05,0.00012392541905814405
885,100,90,5,fedyogi,0.029654345045100002,2.7299148169974748e-05,0.0001251238187556962
886,100,90,10,fedadam,0.030056931577646297,6.41879342175926e-05,0.00015130347847201056
887,100,90,10,fedavg,0.0171805496442688,6.39867998578889e-05,0.00016056588452587666
888,100,90,10,fedyogi,0.07175127669152233,6.278427362085648e-05,0.00014992322281456608
889,100,90,20,fedadam,0.0257168515389566,0.00013200023700444445,0.00020573481231165282
890,100,90,20,fedyogi,0.0408327786327263,0.00013303157197317903,0.00020518984237550904
891,100,91,3,fedadam,0.0138436746614891,1.767545104453704e-05,0.00011731927679228051
892,100,91,3,fedavg,0.0222674814497875,1.439137277361111e-05,0.00012580497994230227
893,100,91,3,fedyogi,0.00461752938317,7.119341085416667e-06,8.712319590886792e-05
894,100,91,5,fedadam,0.04180183492199172,2.9229997512669085e-05,0.00012381612399266938
895,100,91,5,fedyogi,0.0296543450451,2.9704490014679487e-05,0.0001251238187556962
896,100,91,10,fedadam,0.028018738860210526,6.508571834446581e-05,0.00015155749418060835
897,100,91,10,fedavg,0.0171805496442688,7.052108228930556e-05,0.00016056588452587666
898,100,91,10,fedyogi,0.06355955224873738,6.612433509598959e-05,0.00015017463124254835
899,100,91,20,fedadam,0.0257168515389566,0.00013784816308708332,0.00020573481231165282
900,100,91,20,fedyogi,0.0408327786327263,0.00013993470926361112,0.00020518984237550904
901,100,92,3,fedadam,0.0138436746614891,9.120806982847222e-06,0.00011731927679228051
902,100,92,3,fedavg,0.0222674814497875,8.074658717685184e-06,0.00012580497994230227
903,100,92,3,fedyogi,0.00461752938317,4.279164333981481e-06,8.71231959088679e-05
904,100,92,5,fedadam,0.04073421634959808,1.744076959835749e-05,0.0001239072032138983
905,100,92,5,fedyogi,0.0296543450451,1.5604104073833334e-05,0.0001251238187556962
906,100,92,10,fedadam,0.030538686219949297,4.13517673547037e-05,0.00015124343839543293
907,100,92,10,fedavg,0.0171805496442688,4.212663604232639e-05,0.00016056588452587666
908,100,92,10,fedyogi,0.061623326471351846,4.112843313443183e-05,0.00015023405505279868
909,100,92,20,fedyogi,0.04083277863272631,9.159432120230159e-05,0.00020518984237550904
910,100,93,3,fedadam,0.0138436746614891,1.393423710777778e-05,0.00011731927679228051
911,100,93,3,fedavg,0.0222674814497875,1.2556029525357143e-05,0.00012580497994230227
912,100,93,5,fedadam,0.03432850491523628,2.8772258870495168e-05,0.00012445367854127168
913,100,93,5,fedyogi,0.0296543450451,3.0277648075e-05,0.0001251238187556962
914,100,93,10,fedadam,0.029454738274767547,6.480356492628473e-05,0.00015137852856773263
915,100,93,10,fedavg,0.0171805496442688,6.916260233787038e-05,0.00016056588452587666
916,100,93,10,fedyogi,0.05841853897774821,6.49143167943774e-05,0.00015033241170424753
917,100,93,20,fedadam,0.025716851538956597,0.0001394321739577778,0.00020573481231165284
918,100,93,20,fedyogi,0.0408327786327263,0.00013848625243972223,0.00020518984237550904
919,100,94,3,fedadam,0.0138436746614891,1.6548763687388892e-05,0.00011731927679228052
920,100,94,3,fedavg,0.0222674814497875,1.6498606730648148e-05,0.00012580497994230227
921,100,94,3,fedyogi,0.00461752938317,8.561033624537037e-06,8.71231959088679e-05
922,100,94,5,fedadam,0.04488606635335111,3.2895868168467085e-05,0.00012355300624245253
923,100,94,5,fedyogi,0.0296543450451,3.353126905049383e-05,0.0001251238187556962
924,100,94,10,fedadam,0.026684649081525298,7.45408290525e-05,0.00015172375900805415
925,100,94,10,fedavg,0.0171805496442688,7.65718674823889e-05,0.00016056588452587666
926,100,94,10,fedyogi,0.06696908080059923,7.386123145454205e-05,0.0001500699909779287
927,100,94,20,fedadam,0.0257168515389566,0.00015538850134092595,0.00020573481231165282
928,100,94,20,fedyogi,0.0408327786327263,0.00016000574835280863,0.00020518984237550904
929,100,95,3,fedadam,0.0138436746614891,3.271664803791667e-05,0.00011731927679228051
930,100,95,3,fedavg,0.0222674814497875,2.178930230824074e-05,0.00012580497994230227
931,100,95,3,fedyogi,0.00461752938317,9.636693766805557e-06,8.712319590886792e-05
932,100,95,5,fedadam,0.04098841124778704,3.881757317043651e-05,0.00012388551768503426
933,100,95,5,fedyogi,0.0296543450451,3.921539364394444e-05,0.0001251238187556962
934,100,95,10,fedadam,0.029254007173807967,8.710740650699074e-05,0.00015140354526630665
935,100,95,10,fedavg,0.0171805496442688,8.578225920222223e-05,0.00016056588452587666
936,100,95,10,fedyogi,0.058140411463510414,8.54413031669124e-05,0.0001503409475872135
937,100,95,20,fedadam,0.0257168515389566,0.00018340643659611115,0.00020573481231165282
938,100,95,20,fedyogi,0.0408327786327263,0.00018041589841365742,0.00020518984237550904
939,100,96,3,fedadam,0.0138436746614891,2.128593535291667e-05,0.00011731927679228051
940,100,96,3,fedavg,0.0222674814497875,2.7041280333703703e-05,0.00012580497994230227
941,100,96,3,fedyogi,0.00461752938317,1.8928205990555555e-05,8.712319590886792e-05
942,100,96,5,fedadam,0.04252975667589647,4.77441776059596e-05,0.00012375402452364967
943,100,96,5,fedyogi,0.0296543450451,4.668926888920635e-05,0.0001251238187556962
944,100,96,10,fedadam,0.028611667650737298,0.00010055026625440742,0.00015148359870174354
945,100,96,10,fedavg,0.0171805496442688,0.00010230467941944444,0.00016056588452587666
946,100,96,10,fedyogi,0.060828977434475726,0.00010170130711059525,0.00015025843405187575
947,100,96,20,fedadam,0.025716851538956604,0.0002082434619770635,0.00020573481231165282
948,100,96,20,fedyogi,0.0408327786327263,0.00021102875168579058,0.00020518984237550904
949,100,97,3,fedadam,0.0138436746614891,7.098499320555556e-06,0.0001173192767922805
950,100,97,3,fedavg,0.0222674814497875,8.316372890634921e-06,0.00012580497994230227
951,100,97,3,fedyogi,0.00461752938317,5.363261366666666e-06,8.712319590886792e-05
952,100,97,5,fedadam,0.045590158888549774,1.783197075326165e-05,0.0001234929396592765
953,100,97,5,fedyogi,0.0296543450451,1.7733640489043212e-05,0.0001251238187556962
954,100,97,10,fedadam,0.028129913008434298,4.306472057484722e-05,0.00015154363877832117
955,100,97,10,fedavg,0.0171805496442688,4.208976513883334e-05,0.00016056588452587666
956,100,97,10,fedyogi,0.06781924895898556,4.2153884766365086e-05,0.00015004389885999757
957,100,97,20,fedadam,0.0257168515389566,9.248707378972224e-05,0.00020573481231165282
958,100,97,20,fedyogi,0.0408327786327263,9.315224509232639e-05,0.00020518984237550904
959,100,98,3,fedadam,0.0138436746614891,1.9717802549212963e-05,0.00011731927679228051
960,100,98,3,fedavg,0.0222674814497875,1.992443869061111e-05,0.00012580497994230227
961,100,98,3,fedyogi,0.00461752938317,9.767995534722221e-06,8.712319590886792e-05
962,100,98,5,fedadam,0.04388088161560038,3.695857222846492e-05,0.00012363875919343416
963,100,98,5,fedyogi,0.029654345045099995,3.574225294069445e-05,0.0001251238187556962
964,100,98,10,fedadam,0.029254007173807963,8.073482994511112e-05,0.00015140354526630665
965,100,98,10,fedyogi,0.06519789713729437,8.102342487525463e-05,0.0001501243495569519
966,100,98,20,fedadam,0.0257168515389566,0.00016704107921967592,0.00020573481231165282
967,100,98,20,fedyogi,0.0408327786327263,0.00017046851149555553,0.00020518984237550904
968,100,99,3,fedadam,0.0138436746614891,1.5775877829055557e-05,0.00011731927679228052
969,100,99,3,fedavg,0.0222674814497875,1.5425787897542733e-05,0.00012580497994230227
970,100,99,5,fedadam,0.04306716063742121,3.10150380820679e-05,0.00012370817824899067
971,100,99,5,fedyogi,0.0296543450451,3.163351520355555e-05,0.0001251238187556962
972,100,99,10,fedadam,0.029575176935343294,6.928618993088889e-05,0.00015136351854858822
973,100,99,10,fedavg,0.0171805496442688,7.027351805046297e-05,0.00016056588452587666
974,100,99,10,fedyogi,0.06751085462702189,7.037161739665849e-05,0.00015005336364787454
975,100,99,20,fedadam,0.0257168515389566,0.0001461787164889352,0.00020573481231165282
976,100,99,20,fedyogi,0.0408327786327263,0.00014987454719333335,0.00020518984237550904
